Date, Bike Price ,Number of Bikes Sold
9/17/2008, $0.23 ,1392580000
9/16/2008, $0.22 ,1240840000
9/15/2008, $0.25 ,863984000
9/12/2008, $0.26 ,1209200000
9/11/2008, $0.26 ,1066976000
9/10/2008, $0.27 ,644284000
9/9/2008, $0.28 ,1098296000
9/8/2008, $0.29 ,1314840000
9/5/2008, $0.29 ,791100000
9/4/2008, $0.29 ,716128000
9/3/2008, $0.30 ,714856000
9/2/2008, $0.32 ,693928000
8/29/2008, $0.32 ,516004000
8/28/2008, $0.33 ,365192000
8/27/2008, $0.32 ,454620000
8/26/2008, $0.34 ,613112000
8/25/2008, $0.34 ,471600000
8/22/2008, $0.34 ,459264000
8/21/2008, $0.35 ,1021560000
8/20/2008, $0.34 ,1143692000
8/19/2008, $0.32 ,1014140000
8/18/2008, $0.33 ,893968000
8/15/2008, $0.33 ,777652000
8/14/2008, $0.30 ,1635304000
8/13/2008, $0.30 ,2095260000
8/12/2008, $0.28 ,1410868000
8/11/2008, $0.28 ,1196436000
8/8/2008, $0.29 ,853764000
8/7/2008, $0.28 ,819232000
8/6/2008, $0.28 ,814864000
8/5/2008, $0.27 ,685844000
8/4/2008, $0.27 ,522052000
8/1/2008, $0.28 ,881060000
7/31/2008, $0.29 ,487236000
7/30/2008, $0.30 ,588492000
7/29/2008, $0.29 ,764636000
7/28/2008, $0.29 ,734808000
7/25/2008, $0.28 ,1039600000
7/24/2008, $0.29 ,705628000
7/23/2008, $0.29 ,594876000
7/22/2008, $0.29 ,555924000
7/21/2008, $0.29 ,571636000
7/18/2008, $0.28 ,899720000
7/17/2008, $0.29 ,862080000
7/16/2008, $0.28 ,1034392000
7/15/2008, $0.28 ,1122484000
7/14/2008, $0.29 ,882316000
7/11/2008, $0.29 ,807760000
7/10/2008, $0.30 ,1056992000
7/9/2008, $0.30 ,1413168000
7/8/2008, $0.30 ,1805288000
7/7/2008, $0.32 ,2202692000
7/3/2008, $0.32 ,2987520000
7/2/2008, $0.47 ,763196000
7/1/2008, $0.46 ,881464000
6/30/2008, $0.48 ,653940000
6/27/2008, $0.48 ,584140000
6/26/2008, $0.49 ,845532000
6/25/2008, $0.51 ,900976000
6/24/2008, $0.48 ,1078928000
6/23/2008, $0.50 ,776616000
6/20/2008, $0.49 ,741008000
6/19/2008, $0.50 ,784928000
6/18/2008, $0.51 ,1065272000
6/17/2008, $0.53 ,687912000
6/16/2008, $0.53 ,630496000
6/13/2008, $0.54 ,705748000
6/12/2008, $0.54 ,825992000
6/11/2008, $0.56 ,999428000
6/10/2008, $0.58 ,1225208000
6/9/2008, $0.60 ,637916000
6/6/2008, $0.61 ,784876000
6/5/2008, $0.63 ,827860000
6/4/2008, $0.59 ,831724000
6/3/2008, $0.62 ,840696000
6/2/2008, $0.62 ,734660000
5/30/2008, $0.60 ,830244000
5/29/2008, $0.59 ,693460000
5/28/2008, $0.60 ,751736000
5/27/2008, $0.58 ,832856000
5/23/2008, $0.59 ,802672000
5/22/2008, $0.59 ,693108000
5/21/2008, $0.58 ,1066660000
5/20/2008, $0.58 ,771404000
5/19/2008, $0.61 ,1158532000
5/16/2008, $0.60 ,1091556000
5/15/2008, $0.55 ,1165464000
5/14/2008, $0.54 ,751148000
5/13/2008, $0.55 ,854108000
5/12/2008, $0.57 ,1006652000
5/9/2008, $0.55 ,2030352000
5/8/2008, $0.55 ,1360000000
5/7/2008, $0.56 ,715632000
5/6/2008, $0.55 ,729036000
5/5/2008, $0.56 ,943392000
5/2/2008, $0.55 ,1131016000
5/1/2008, $0.52 ,1014624000
4/30/2008, $0.51 ,1068320000
4/29/2008, $0.49 ,573408000
4/28/2008, $0.50 ,535700000
4/25/2008, $0.50 ,552208000
4/24/2008, $0.51 ,655764000
4/23/2008, $0.49 ,1020496000
4/22/2008, $0.49 ,587668000
4/21/2008, $0.47 ,679892000
4/18/2008, $0.48 ,573540000
4/17/2008, $0.45 ,596968000
4/16/2008, $0.47 ,646836000
4/15/2008, $0.45 ,439916000
4/14/2008, $0.46 ,780004000
4/11/2008, $0.49 ,1106280000
4/10/2008, $0.49 ,1092184000
4/9/2008, $0.48 ,675232000
4/8/2008, $0.48 ,639476000
4/7/2008, $0.48 ,729496000
4/4/2008, $0.49 ,1535528000
4/3/2008, $0.50 ,841984000
4/2/2008, $0.53 ,616536000
4/1/2008, $0.51 ,676872000
3/31/2008, $0.50 ,569992000
3/28/2008, $0.49 ,561788000
3/27/2008, $0.48 ,601308000
3/26/2008, $0.50 ,721652000
3/25/2008, $0.50 ,735388000
3/24/2008, $0.47 ,887440000
3/20/2008, $0.45 ,633460000
3/19/2008, $0.46 ,880476000
3/18/2008, $0.46 ,1075256000
3/17/2008, $0.44 ,800952000
3/14/2008, $0.50 ,1154972000
3/13/2008, $0.46 ,1220528000
3/12/2008, $0.48 ,743320000
3/11/2008, $0.48 ,857940000
3/10/2008, $0.48 ,776100000
3/7/2008, $0.49 ,767500000
3/6/2008, $0.52 ,1075284000
3/5/2008, $0.53 ,644656000
3/4/2008, $0.53 ,778888000
3/3/2008, $0.53 ,449028000
2/29/2008, $0.54 ,540576000
2/28/2008, $0.57 ,503608000
2/27/2008, $0.56 ,537816000
2/26/2008, $0.55 ,565420000
2/25/2008, $0.56 ,671784000
2/22/2008, $0.54 ,723052000
2/21/2008, $0.55 ,644272000
2/20/2008, $0.53 ,759016000
2/19/2008, $0.57 ,558608000
2/15/2008, $0.56 ,817364000
2/14/2008, $0.66 ,2184296000
2/13/2008, $0.66 ,742312000
2/12/2008, $0.64 ,609688000
2/11/2008, $0.63 ,503732000
2/8/2008, $0.61 ,393932000
2/7/2008, $0.59 ,664128000
2/6/2008, $0.62 ,557380000
2/5/2008, $0.64 ,494928000
2/4/2008, $0.69 ,565128000
2/1/2008, $0.61 ,593104000
1/31/2008, $0.62 ,588708000
1/30/2008, $0.63 ,530476000
1/29/2008, $0.63 ,414484000
1/28/2008, $0.62 ,577608000
1/25/2008, $0.67 ,688012000
1/24/2008, $0.61 ,597092000
1/23/2008, $0.57 ,929880000
1/22/2008, $0.56 ,709092000
1/18/2008, $0.58 ,920428000
1/17/2008, $0.60 ,1133900000
1/16/2008, $0.63 ,1464472000
1/15/2008, $0.69 ,725692000
1/14/2008, $0.69 ,539188000
1/11/2008, $0.69 ,572612000
1/10/2008, $0.70 ,554432000
1/9/2008, $0.70 ,741036000
1/8/2008, $0.68 ,1106956000
1/7/2008, $0.76 ,1006800000
1/4/2008, $0.79 ,736092000
1/3/2008, $0.83 ,475308000
1/2/2008, $0.85 ,483964000
12/31/2007, $0.86 ,276236000
12/28/2007, $0.88 ,262064000
12/27/2007, $0.91 ,241368000
12/26/2007, $0.90 ,215340000
12/24/2007, $0.89 ,104008000
12/21/2007, $0.89 ,433408000
12/20/2007, $0.88 ,279940000
12/19/2007, $0.85 ,253536000
12/18/2007, $0.84 ,396896000
12/17/2007, $0.87 ,507408000
12/14/2007, $0.86 ,354016000
12/13/2007, $0.88 ,500364000
12/12/2007, $0.89 ,617504000
12/11/2007, $0.87 ,582436000
12/10/2007, $0.85 ,336360000
12/7/2007, $0.86 ,320292000
12/6/2007, $0.84 ,371152000
12/5/2007, $0.83 ,666704000
12/4/2007, $0.80 ,371712000
12/3/2007, $0.80 ,490688000
11/30/2007, $0.86 ,652656000
11/29/2007, $0.82 ,489084000
11/28/2007, $0.79 ,574548000
11/27/2007, $0.75 ,458856000
11/26/2007, $0.76 ,385896000
11/23/2007, $0.75 ,141976000
11/21/2007, $0.74 ,648452000
11/20/2007, $0.77 ,622628000
11/19/2007, $0.80 ,568412000
11/16/2007, $0.80 ,423592000
11/15/2007, $0.80 ,496436000
11/14/2007, $0.84 ,666720000
11/13/2007, $0.76 ,726696000
11/12/2007, $0.83 ,715732000
11/9/2007, $0.86 ,871056000
11/8/2007, $0.89 ,996824000
11/7/2007, $0.95 ,546768000
11/6/2007, $0.93 ,554620000
11/5/2007, $0.91 ,436636000
11/2/2007, $0.90 ,491844000
11/1/2007, $0.87 ,587236000
10/31/2007, $0.88 ,455188000
10/30/2007, $0.85 ,525212000
10/29/2007, $0.83 ,813896000
10/26/2007, $0.90 ,616580000
10/25/2007, $0.92 ,806192000
10/24/2007, $0.96 ,565500000
10/23/2007, $0.99 ,294292000
10/22/2007, $0.93 ,537656000
10/19/2007, $0.99 ,505768000
10/18/2007, $0.99 ,340620000
10/17/2007, $0.95 ,717944000
10/16/2007, $0.91 ,276360000
10/15/2007, $0.91 ,355900000
10/12/2007, $0.89 ,409952000
10/11/2007, $0.91 ,529104000
10/10/2007, $0.93 ,389136000
10/9/2007, $0.94 ,403008000
10/8/2007, $0.93 ,252484000
10/5/2007, $0.91 ,344840000
10/4/2007, $0.89 ,378976000
10/3/2007, $0.92 ,467196000
10/2/2007, $0.94 ,284960000
10/1/2007, $0.91 ,398200000
9/28/2007, $0.93 ,404292000
9/27/2007, $0.93 ,378280000
9/26/2007, $0.90 ,518032000
9/25/2007, $0.88 ,360748000
9/24/2007, $0.87 ,456360000
9/21/2007, $0.86 ,457532000
9/20/2007, $0.86 ,324172000
9/19/2007, $0.88 ,521360000
9/18/2007, $0.81 ,844740000
9/17/2007, $0.81 ,374828000
9/14/2007, $0.82 ,487308000
9/13/2007, $0.85 ,452864000
9/12/2007, $0.87 ,554452000
9/11/2007, $0.86 ,405424000
9/10/2007, $0.86 ,872112000
9/7/2007, $0.85 ,602304000
9/6/2007, $0.88 ,425496000
9/5/2007, $0.88 ,656274000
9/4/2007, $0.86 ,683268000
8/31/2007, $0.83 ,720834000
8/30/2007, $0.81 ,465660000
8/29/2007, $0.79 ,538560000
8/28/2007, $0.83 ,560022000
8/27/2007, $0.80 ,635946000
8/24/2007, $0.80 ,361644000
8/23/2007, $0.81 ,667986000
8/22/2007, $0.81 ,566154000
8/21/2007, $0.75 ,715338000
8/20/2007, $0.75 ,519684000
8/17/2007, $0.73 ,728712000
8/16/2007, $0.71 ,780030000
8/15/2007, $0.75 ,695142000
8/14/2007, $0.73 ,1092174000
8/13/2007, $0.74 ,700410000
8/10/2007, $0.71 ,1141014000
8/9/2007, $0.77 ,1251834000
8/8/2007, $0.74 ,660744000
8/7/2007, $0.72 ,565764000
8/6/2007, $0.72 ,524724000
8/3/2007, $0.75 ,623412000
8/2/2007, $0.77 ,468606000
8/1/2007, $0.75 ,705828000
7/31/2007, $0.79 ,711492000
7/30/2007, $0.74 ,538158000
7/27/2007, $0.74 ,615480000
7/26/2007, $0.73 ,710268000
7/25/2007, $0.74 ,437196000
7/24/2007, $0.76 ,457560000
7/23/2007, $0.75 ,360474000
7/20/2007, $0.77 ,505650000
7/19/2007, $0.77 ,407376000
7/18/2007, $0.76 ,550656000
7/17/2007, $0.78 ,643812000
7/16/2007, $0.77 ,541710000
7/13/2007, $0.77 ,372630000
7/12/2007, $0.76 ,438732000
7/11/2007, $0.76 ,582612000
7/10/2007, $0.75 ,552654000
7/9/2007, $0.73 ,536784000
7/6/2007, $0.73 ,282720000
7/5/2007, $0.72 ,373290000
7/3/2007, $0.72 ,238770000
7/2/2007, $0.70 ,563850000
6/29/2007, $0.70 ,516570000
6/28/2007, $0.70 ,597534000
6/27/2007, $0.68 ,613140000
6/26/2007, $0.71 ,868482000
6/25/2007, $0.71 ,819702000
6/22/2007, $0.72 ,882618000
6/21/2007, $0.68 ,1297326000
6/20/2007, $0.67 ,822792000
6/19/2007, $0.66 ,491952000
6/18/2007, $0.67 ,685662000
6/15/2007, $0.64 ,1081998000
6/14/2007, $0.62 ,508548000
6/13/2007, $0.61 ,587232000
6/12/2007, $0.61 ,526770000
6/11/2007, $0.61 ,434634000
6/8/2007, $0.59 ,533268000
6/7/2007, $0.60 ,791862000
6/6/2007, $0.60 ,950736000
6/5/2007, $0.59 ,698586000
6/4/2007, $0.58 ,322002000
6/1/2007, $0.58 ,429084000
5/31/2007, $0.57 ,481572000
5/30/2007, $0.56 ,331650000
5/29/2007, $0.56 ,316242000
5/25/2007, $0.56 ,308976000
5/24/2007, $0.58 ,607800000
5/23/2007, $0.59 ,448248000
5/22/2007, $0.59 ,401736000
5/21/2007, $0.58 ,645768000
5/18/2007, $0.58 ,604266000
5/17/2007, $0.58 ,443664000
5/16/2007, $0.58 ,523104000
5/15/2007, $0.58 ,621360000
5/14/2007, $0.58 ,731568000
5/11/2007, $0.58 ,1530630000
5/10/2007, $0.56 ,802584000
5/9/2007, $0.55 ,417870000
5/8/2007, $0.55 ,737100000
5/7/2007, $0.57 ,557100000
5/4/2007, $0.56 ,405246000
5/3/2007, $0.55 ,500250000
5/2/2007, $0.56 ,659658000
5/1/2007, $0.56 ,544554000
4/30/2007, $0.56 ,563388000
4/27/2007, $0.56 ,554058000
4/26/2007, $0.55 ,500070000
4/25/2007, $0.54 ,509640000
4/24/2007, $0.53 ,1028088000
4/23/2007, $0.53 ,595272000
4/20/2007, $0.53 ,590052000
4/19/2007, $0.51 ,568056000
4/18/2007, $0.51 ,683802000
4/17/2007, $0.52 ,1059108000
4/16/2007, $0.51 ,671838000
4/13/2007, $0.50 ,638694000
4/12/2007, $0.49 ,743640000
4/11/2007, $0.50 ,810150000
4/10/2007, $0.51 ,794220000
4/9/2007, $0.52 ,640950000
4/5/2007, $0.48 ,1332900000
4/4/2007, $0.48 ,361692000
4/3/2007, $0.48 ,473724000
4/2/2007, $0.48 ,400830000
3/30/2007, $0.48 ,581244000
3/29/2007, $0.49 ,719016000
3/28/2007, $0.49 ,459504000
3/27/2007, $0.50 ,469020000
3/26/2007, $0.51 ,447336000
3/23/2007, $0.51 ,524640000
3/22/2007, $0.50 ,810954000
3/21/2007, $0.49 ,1268376000
3/20/2007, $0.47 ,656490000
3/19/2007, $0.48 ,461508000
3/16/2007, $0.48 ,525648000
3/15/2007, $0.48 ,655752000
3/14/2007, $0.49 ,971610000
3/13/2007, $0.50 ,617070000
3/12/2007, $0.50 ,428010000
3/9/2007, $0.52 ,555306000
3/8/2007, $0.50 ,770622000
3/7/2007, $0.51 ,811656000
3/6/2007, $0.49 ,805974000
3/5/2007, $0.49 ,663558000
3/2/2007, $0.51 ,682728000
3/1/2007, $0.51 ,837228000
2/28/2007, $0.52 ,780048000
2/27/2007, $0.53 ,714630000
2/26/2007, $0.55 ,494070000
2/23/2007, $0.55 ,403050000
2/22/2007, $0.55 ,655452000
2/21/2007, $0.55 ,655332000
2/20/2007, $0.55 ,625578000
2/16/2007, $0.56 ,915060000
2/15/2007, $0.56 ,488682000
2/14/2007, $0.57 ,1081848000
2/13/2007, $0.57 ,849732000
2/12/2007, $0.55 ,789360000
2/9/2007, $0.58 ,937956000
2/8/2007, $0.57 ,726276000
2/7/2007, $0.56 ,761058000
2/6/2007, $0.55 ,775386000
2/5/2007, $0.53 ,579906000
2/2/2007, $0.52 ,586590000
2/1/2007, $0.51 ,650898000
1/31/2007, $0.51 ,467976000
1/30/2007, $0.51 ,636174000
1/29/2007, $0.52 ,1258284000
1/26/2007, $0.53 ,829584000
1/25/2007, $0.55 ,616284000
1/24/2007, $0.54 ,685722000
1/23/2007, $0.53 ,630354000
1/22/2007, $0.54 ,730644000
1/19/2007, $0.52 ,942606000
1/18/2007, $0.57 ,1501638000
1/17/2007, $0.58 ,707934000
1/16/2007, $0.59 ,711864000
1/12/2007, $0.57 ,698190000
1/11/2007, $0.58 ,924504000
1/10/2007, $0.55 ,1108746000
1/9/2007, $0.57 ,764166000
1/8/2007, $0.56 ,657270000
1/5/2007, $0.58 ,1243344000
1/4/2007, $0.60 ,797298000
1/3/2007, $0.62 ,1154820000
12/29/2006, $0.62 ,386094000
12/28/2006, $0.63 ,213912000
12/27/2006, $0.62 ,264954000
12/26/2006, $0.62 ,228192000
12/22/2006, $0.63 ,370170000
12/21/2006, $0.64 ,367920000
12/20/2006, $0.64 ,306594000
12/19/2006, $0.63 ,545622000
12/18/2006, $0.63 ,688356000
12/15/2006, $0.62 ,746094000
12/14/2006, $0.61 ,715380000
12/13/2006, $0.60 ,491952000
12/12/2006, $0.60 ,568116000
12/11/2006, $0.59 ,515484000
12/8/2006, $0.59 ,564858000
12/7/2006, $0.61 ,486894000
12/6/2006, $0.61 ,478242000
12/5/2006, $0.61 ,663354000
12/4/2006, $0.60 ,621570000
12/1/2006, $0.61 ,785010000
11/30/2006, $0.61 ,583632000
11/29/2006, $0.61 ,579792000
11/28/2006, $0.59 ,480966000
11/27/2006, $0.61 ,585294000
11/24/2006, $0.61 ,144336000
11/22/2006, $0.60 ,240258000
11/21/2006, $0.61 ,387384000
11/20/2006, $0.60 ,608634000
11/17/2006, $0.60 ,361608000
11/16/2006, $0.60 ,457182000
11/15/2006, $0.60 ,491892000
11/14/2006, $0.60 ,628530000
11/13/2006, $0.58 ,852282000
11/10/2006, $0.58 ,1317192000
11/9/2006, $0.59 ,1207758000
11/8/2006, $0.56 ,648324000
11/7/2006, $0.56 ,553254000
11/6/2006, $0.54 ,739602000
11/3/2006, $0.54 ,548070000
11/2/2006, $0.54 ,862944000
11/1/2006, $0.57 ,1176540000
10/31/2006, $0.56 ,996174000
10/30/2006, $0.54 ,479592000
10/27/2006, $0.56 ,566988000
10/26/2006, $0.55 ,366690000
10/25/2006, $0.55 ,389436000
10/24/2006, $0.53 ,519288000
10/23/2006, $0.53 ,280248000
10/20/2006, $0.54 ,359478000
10/19/2006, $0.52 ,473040000
10/18/2006, $0.55 ,822750000
10/17/2006, $0.55 ,526506000
10/16/2006, $0.56 ,478968000
10/13/2006, $0.54 ,584190000
10/12/2006, $0.54 ,414720000
10/11/2006, $0.53 ,481944000
10/10/2006, $0.55 ,624648000
10/9/2006, $0.51 ,932304000
10/6/2006, $0.50 ,593610000
10/5/2006, $0.52 ,662682000
10/4/2006, $0.47 ,1460382000
10/3/2006, $0.47 ,907692000
10/2/2006, $0.49 ,647442000
9/29/2006, $0.50 ,373890000
9/28/2006, $0.48 ,647346000
9/27/2006, $0.50 ,578142000
9/26/2006, $0.51 ,516120000
9/25/2006, $0.50 ,684486000
9/22/2006, $0.51 ,653334000
9/21/2006, $0.52 ,539106000
9/20/2006, $0.50 ,511884000
9/19/2006, $0.51 ,708054000
9/18/2006, $0.49 ,793896000
9/15/2006, $0.48 ,649764000
9/14/2006, $0.48 ,428814000
9/13/2006, $0.48 ,476286000
9/12/2006, $0.47 ,498432000
9/11/2006, $0.45 ,598266000
9/8/2006, $0.47 ,447978000
9/7/2006, $0.44 ,742836000
9/6/2006, $0.47 ,493572000
9/5/2006, $0.47 ,549354000
9/1/2006, $0.48 ,605742000
8/31/2006, $0.49 ,511278000
8/30/2006, $0.48 ,681564000
8/29/2006, $0.46 ,727962000
8/28/2006, $0.45 ,764562000
8/25/2006, $0.44 ,238314000
8/24/2006, $0.44 ,260802000
8/23/2006, $0.44 ,485412000
8/22/2006, $0.44 ,473928000
8/21/2006, $0.45 ,500220000
8/18/2006, $0.45 ,665898000
8/17/2006, $0.45 ,814224000
8/16/2006, $0.43 ,1029246000
8/15/2006, $0.40 ,902172000
8/14/2006, $0.39 ,809412000
8/11/2006, $0.37 ,1603272000
8/10/2006, $0.40 ,1072140000
8/9/2006, $0.41 ,584706000
8/8/2006, $0.40 ,619806000
8/7/2006, $0.39 ,436146000
8/4/2006, $0.42 ,818232000
8/3/2006, $0.38 ,890568000
8/2/2006, $0.36 ,756774000
8/1/2006, $0.36 ,600966000
7/31/2006, $0.37 ,594762000
7/28/2006, $0.35 ,815298000
7/27/2006, $0.34 ,694338000
7/26/2006, $0.34 ,495318000
7/25/2006, $0.33 ,574104000
7/24/2006, $0.31 ,983178000
7/21/2006, $0.31 ,633918000
7/20/2006, $0.33 ,505602000
7/19/2006, $0.31 ,1055550000
7/18/2006, $0.31 ,979332000
7/17/2006, $0.29 ,502806000
7/14/2006, $0.30 ,572148000
7/13/2006, $0.30 ,540582000
7/12/2006, $0.32 ,461034000
7/11/2006, $0.31 ,600582000
7/10/2006, $0.32 ,449922000
7/7/2006, $0.34 ,541230000
7/6/2006, $0.34 ,470634000
7/5/2006, $0.35 ,459708000
7/3/2006, $0.36 ,174696000
6/30/2006, $0.36 ,468240000
6/29/2006, $0.33 ,687666000
6/28/2006, $0.33 ,833376000
6/27/2006, $0.34 ,608514000
6/26/2006, $0.34 ,281736000
6/23/2006, $0.34 ,335202000
6/22/2006, $0.35 ,532338000
6/21/2006, $0.34 ,441174000
6/20/2006, $0.34 ,535818000
6/19/2006, $0.37 ,388044000
6/16/2006, $0.37 ,503448000
6/15/2006, $0.35 ,837336000
6/14/2006, $0.33 ,480492000
6/13/2006, $0.34 ,532548000
6/12/2006, $0.35 ,463230000
6/9/2006, $0.36 ,433824000
6/8/2006, $0.36 ,730572000
6/7/2006, $0.37 ,565380000
6/6/2006, $0.39 ,824130000
6/5/2006, $0.40 ,581052000
6/2/2006, $0.41 ,673710000
6/1/2006, $0.39 ,537126000
5/31/2006, $0.39 ,598422000
5/30/2006, $0.40 ,448788000
5/26/2006, $0.40 ,294642000
5/25/2006, $0.41 ,423666000
5/24/2006, $0.40 ,579522000
5/23/2006, $0.41 ,532314000
5/22/2006, $0.40 ,734886000
5/19/2006, $0.40 ,932808000
5/18/2006, $0.42 ,686730000
5/17/2006, $0.43 ,841074000
5/16/2006, $0.45 ,497532000
5/15/2006, $0.44 ,553380000
5/12/2006, $0.46 ,1568172000
5/11/2006, $0.50 ,1201110000
5/10/2006, $0.50 ,753264000
5/9/2006, $0.52 ,561648000
5/8/2006, $0.52 ,503622000
5/5/2006, $0.52 ,338184000
5/4/2006, $0.51 ,511128000
5/3/2006, $0.51 ,378114000
5/2/2006, $0.52 ,539700000
5/1/2006, $0.49 ,902472000
4/28/2006, $0.49 ,284736000
4/27/2006, $0.48 ,462966000
4/26/2006, $0.48 ,330528000
4/25/2006, $0.48 ,719766000
4/24/2006, $0.47 ,676848000
4/21/2006, $0.49 ,770016000
4/20/2006, $0.48 ,552684000
4/19/2006, $0.48 ,517476000
4/18/2006, $0.49 ,1165488000
4/17/2006, $0.49 ,443868000
4/13/2006, $0.50 ,738360000
4/12/2006, $0.49 ,598308000
4/11/2006, $0.50 ,702072000
4/10/2006, $0.51 ,634230000
4/7/2006, $0.51 ,682674000
4/6/2006, $0.51 ,789312000
4/5/2006, $0.50 ,1112976000
4/4/2006, $0.48 ,1200612000
4/3/2006, $0.48 ,968916000
3/31/2006, $0.48 ,835560000
3/30/2006, $0.48 ,1063308000
3/29/2006, $0.45 ,987096000
3/28/2006, $0.44 ,795204000
3/27/2006, $0.43 ,651444000
3/24/2006, $0.42 ,687936000
3/23/2006, $0.41 ,661992000
3/22/2006, $0.41 ,1158576000
3/21/2006, $0.42 ,1235472000
3/20/2006, $0.41 ,293772000
3/17/2006, $0.40 ,618588000
3/16/2006, $0.42 ,568416000
3/15/2006, $0.41 ,510600000
3/14/2006, $0.40 ,627792000
3/13/2006, $0.40 ,372132000
3/10/2006, $0.40 ,521580000
3/9/2006, $0.40 ,536700000
3/8/2006, $0.40 ,670800000
3/7/2006, $0.41 ,606204000
3/6/2006, $0.42 ,529020000
3/3/2006, $0.40 ,595800000
3/2/2006, $0.41 ,545460000
3/1/2006, $0.39 ,703932000
2/28/2006, $0.39 ,563316000
2/27/2006, $0.38 ,666468000
2/24/2006, $0.38 ,416412000
2/23/2006, $0.39 ,385128000
2/22/2006, $0.38 ,939756000
2/21/2006, $0.39 ,684060000
2/17/2006, $0.42 ,2356956000
2/16/2006, $0.38 ,1305888000
2/15/2006, $0.37 ,493296000
2/14/2006, $0.37 ,342348000
2/13/2006, $0.36 ,280740000
2/10/2006, $0.37 ,414996000
2/9/2006, $0.38 ,437100000
2/8/2006, $0.36 ,393072000
2/7/2006, $0.38 ,399408000
2/6/2006, $0.37 ,363468000
2/3/2006, $0.36 ,504252000
2/2/2006, $0.38 ,473736000
2/1/2006, $0.37 ,450852000
1/31/2006, $0.38 ,384456000
1/30/2006, $0.39 ,315780000
1/27/2006, $0.38 ,385044000
1/26/2006, $0.37 ,448836000
1/25/2006, $0.37 ,400236000
1/24/2006, $0.37 ,388896000
1/23/2006, $0.37 ,334884000
1/20/2006, $0.38 ,461604000
1/19/2006, $0.36 ,914760000
1/18/2006, $0.34 ,459948000
1/17/2006, $0.35 ,329232000
1/13/2006, $0.36 ,421296000
1/12/2006, $0.36 ,495504000
1/11/2006, $0.35 ,626304000
1/10/2006, $0.35 ,339660000
1/9/2006, $0.34 ,560484000
1/6/2006, $0.34 ,623388000
1/5/2006, $0.33 ,646092000
1/4/2006, $0.32 ,510072000
1/3/2006, $0.31 ,472812000
12/30/2005, $0.31 ,229608000
12/29/2005, $0.32 ,310464000
12/28/2005, $0.31 ,264420000
12/27/2005, $0.31 ,367968000
12/23/2005, $0.31 ,214536000
12/22/2005, $0.30 ,318336000
12/21/2005, $0.30 ,289380000
12/20/2005, $0.30 ,304356000
12/19/2005, $0.31 ,292296000
12/16/2005, $0.31 ,1065600000
12/15/2005, $0.31 ,332724000
12/14/2005, $0.31 ,287472000
12/13/2005, $0.31 ,443412000
12/12/2005, $0.30 ,281136000
12/9/2005, $0.30 ,262896000
12/8/2005, $0.30 ,386664000
12/7/2005, $0.30 ,352668000
12/6/2005, $0.30 ,375252000
12/5/2005, $0.31 ,387708000
12/2/2005, $0.31 ,334476000
12/1/2005, $0.30 ,562032000
11/30/2005, $0.29 ,575448000
11/29/2005, $0.30 ,1043136000
11/28/2005, $0.32 ,424524000
11/25/2005, $0.32 ,116676000
11/23/2005, $0.32 ,411948000
11/22/2005, $0.31 ,731700000
11/21/2005, $0.30 ,454704000
11/18/2005, $0.30 ,465768000
11/17/2005, $0.29 ,703260000
11/16/2005, $0.29 ,455280000
11/15/2005, $0.29 ,496200000
11/14/2005, $0.28 ,493668000
11/11/2005, $0.28 ,545928000
11/10/2005, $0.30 ,2503620000
11/9/2005, $0.28 ,818880000
11/8/2005, $0.28 ,538968000
11/7/2005, $0.29 ,370824000
11/4/2005, $0.29 ,570276000
11/3/2005, $0.29 ,465072000
11/2/2005, $0.28 ,523668000
11/1/2005, $0.28 ,400488000
10/31/2005, $0.27 ,432420000
10/28/2005, $0.26 ,464640000
10/27/2005, $0.27 ,227784000
10/26/2005, $0.28 ,415344000
10/25/2005, $0.27 ,334680000
10/24/2005, $0.27 ,291012000
10/21/2005, $0.27 ,298368000
10/20/2005, $0.26 ,359520000
10/19/2005, $0.26 ,635952000
10/18/2005, $0.27 ,299832000
10/17/2005, $0.27 ,243912000
10/14/2005, $0.27 ,311256000
10/13/2005, $0.27 ,509304000
10/12/2005, $0.26 ,657660000
10/11/2005, $0.27 ,540048000
10/10/2005, $0.28 ,459216000
10/7/2005, $0.28 ,551952000
10/6/2005, $0.28 ,685512000
10/5/2005, $0.29 ,599184000
10/4/2005, $0.29 ,514476000
10/3/2005, $0.29 ,549888000
9/30/2005, $0.28 ,458832000
9/29/2005, $0.28 ,513372000
9/28/2005, $0.28 ,353556000
9/27/2005, $0.28 ,404160000
9/26/2005, $0.27 ,406776000
9/23/2005, $0.27 ,314640000
9/22/2005, $0.28 ,739152000
9/21/2005, $0.28 ,625656000
9/20/2005, $0.28 ,522192000
9/19/2005, $0.28 ,428316000
9/16/2005, $0.28 ,519828000
9/15/2005, $0.28 ,759756000
9/14/2005, $0.27 ,503448000
9/13/2005, $0.27 ,854724000
9/12/2005, $0.27 ,556584000
9/9/2005, $0.27 ,454236000
9/8/2005, $0.26 ,646116000
9/7/2005, $0.25 ,588012000
9/6/2005, $0.25 ,423096000
9/2/2005, $0.26 ,469800000
9/1/2005, $0.25 ,556884000
8/31/2005, $0.25 ,906804000
8/30/2005, $0.24 ,948852000
8/29/2005, $0.24 ,343392000
8/26/2005, $0.25 ,323436000
8/25/2005, $0.24 ,296484000
